player_id,nickname,country,current_team,age,metric,value_real,value_norm
13018,Thomas,United Kingdom,,24,kills_per_death,1.05,43.66
11337,RCF,Brazil,Case,22,kills_per_death,1.05,43.66
10499,JonY BoY,Argentina,Leviatan,30,kills_per_death,1.05,43.66
8183,rain,Norway,FaZe,27,kills_per_death,1.03,40.85
12782,kressy,Germany,,26,kills_per_death,1.06,45.07
17353,cxzi,United States,BHOP,22,kills_per_death,1.01,38.03
7775,juho,Finland,Budapest Five,27,kills_per_death,1.01,38.03
3732,F1KU,Poland,OG,19,kills_per_death,1.03,40.85
19044,DiMKE,Serbia,ex-4glory,28,kills_per_death,1.04,42.25
8800,stfN,Germany,cowana,29,kills_per_death,1.06,45.07
19021,chawzyyy,Sweden,Apeks,17,kills_per_death,1.06,45.07
15835,imoRR,Turkey,Eternal Fire,22,kills_per_death,1.01,38.03
11576,shuadapai,China,R-Stars,31,kills_per_death,1.05,43.66
8095,aizy,Denmark,Tokyo Revengers,26,kills_per_death,1.04,42.25
15565,Spargo,Finland,HAVU,21,kills_per_death,1.05,43.66
11737,RIKO,United States,,26,kills_per_death,1.02,39.44
1146,dennis,Sweden,,31,kills_per_death,1.04,42.25
9875,food,United States,,25,kills_per_death,1.05,43.66
8503,fl0m,United States,Mythic,29,kills_per_death,1.06,45.07
13982,Forester,Russia,Entropiq,22,kills_per_death,1.05,43.66
15501,b0denmaster,Sweden,ATK,24,kills_per_death,1.06,45.07
317,pashaBiceps,Poland,,34,kills_per_death,1.04,42.25
19236,KENSI,Russia,forZe,20,kills_per_death,1.07,46.48
13396,hoody,Finland,,23,kills_per_death,1.04,42.25
8255,CyberFocus,Belarus,,27,kills_per_death,1.04,42.25
14445,kai,Brazil,,27,kills_per_death,1.05,43.66
17508,glowiing,Russia,1WIN,28,kills_per_death,1.02,39.44
16599,Swisher,United States,ATK,23,kills_per_death,1.03,40.85
7594,flamie,Russia,1WIN,25,kills_per_death,1.05,43.66
9271,sLowi,Finland,HAVU,26,kills_per_death,1.04,42.25
17793,smiley,Kazakhstan,Unique,25,kills_per_death,1.08,47.89
10264,niko,Denmark,OG,24,kills_per_death,1.05,43.66
9616,AMANEK,France,LDLC,28,kills_per_death,1.07,46.48
10992,dragonfly,Denmark,ex-Maknitude,25,kills_per_death,1.06,45.07
8994,HS,Estonia,cowana,25,kills_per_death,1.02,39.44
8346,jdm64,United States,,32,kills_per_death,1.06,45.07
557,fnx,Brazil,Imperial,32,kills_per_death,1.06,45.07
7168,NBK-,France,MOUZ,28,kills_per_death,1.04,42.25
10698,kolor,Hungary,cowana,22,kills_per_death,1.03,40.85
9961,MonttY,Slovakia,,23,kills_per_death,1.04,42.25
9008,FANAT ROCKA,Russia,VRTX,30,kills_per_death,1.06,45.07
9483,DeStiNy,Brazil,,25,kills_per_death,1.02,39.44
17372,FaNg,Canada,Complexity,20,kills_per_death,1.04,42.25
2529,Maluk3,Brazil,TeamOne,32,kills_per_death,1.06,45.07
9256,disco doplan,Sweden,,26,kills_per_death,1.05,43.66
7413,Nico,Denmark,,30,kills_per_death,1.09,49.3
8323,mouz,Poland,,26,kills_per_death,1.06,45.07
2131,bondik,Ukraine,Cossacks,29,kills_per_death,1.06,45.07
9289,qqGOD,Thailand,LZ,24,kills_per_death,1.03,40.85
7834,v1c7oR,Bulgaria,BeyondPossible,28,kills_per_death,1.04,42.25
18838,HexT,Canada,EG.CD,20,kills_per_death,1.03,40.85
8770,MoeycQ,Australia,,29,kills_per_death,1.04,42.25
13228,Voltage,United States,ONET4P,22,kills_per_death,1.09,49.3
13589,Spongey,United States,Bad News Bears,22,kills_per_death,1.08,47.89
12027,Krad,Russia,Entropiq,23,kills_per_death,1.03,40.85
8345,spaze,Russia,MayBe,25,kills_per_death,1.01,38.03
13273,Ace,United States,,27,kills_per_death,1.08,47.89
11276,Markoś,Poland,FLET,23,kills_per_death,1.07,46.48
13780,dimasick,Kazakhstan,,26,kills_per_death,1.04,42.25
15428,Goofy,Poland,,21,kills_per_death,1.02,39.44
7749,queztone,Slovakia,,26,kills_per_death,1.02,39.44
3410,ROBO,Belarus,,29,kills_per_death,1.05,43.66
7253,steel,Canada,,32,kills_per_death,1.02,39.44
10560,yel,Brazil,,30,kills_per_death,1.07,46.48
4954,Xyp9x,Denmark,Astralis,26,kills_per_death,1.07,46.48
5287,TENZKI,Denmark,Savage,28,kills_per_death,1.05,43.66
11258,fr0slev,Denmark,,25,kills_per_death,1.04,42.25
4216,LETN1,Serbia,TYLOO,29,kills_per_death,1.06,45.07
7322,apEX,France,Vitality,29,kills_per_death,1.02,39.44
629,fox,Portugal,Fourteen,35,kills_per_death,1.03,40.85
2299,NENO,North Macedonia,0to100,28,kills_per_death,1.05,43.66
203,n0thing,United States,,31,kills_per_death,1.03,40.85
14218,Plopski,Sweden,NIP,20,kills_per_death,1.05,43.66
13464,mar,Bulgaria,WinX,25,kills_per_death,1.03,40.85
2398,SKYTTEN,Sweden,,29,kills_per_death,1.05,43.66
8951,roseau,Indonesia,,29,kills_per_death,1.02,39.44
17113,szejn,Poland,MOUZ NXT,20,kills_per_death,1.03,40.85
7935,roca,United States,,26,kills_per_death,1.02,39.44
13182,xCeeD,United States,,22,kills_per_death,1.02,39.44
10818,iDk,Brazil,TeamOne,24,kills_per_death,1.03,40.85
11844,flickz,Australia,,31,kills_per_death,1.05,43.66
14394,Tuurtle,Brazil,MIBR,23,kills_per_death,1.03,40.85
8891,Nodios,Denmark,ex-AGF,23,kills_per_death,1.04,42.25
2730,chrisJ,Netherlands,,32,kills_per_death,1.04,42.25
11230,aproto,United States,,23,kills_per_death,1.01,38.03
11213,delboNi,Brazil,Corinthians,24,kills_per_death,1.04,42.25
12269,Jyo,Estonia,Nemiga,27,kills_per_death,1.05,43.66
17402,bedonka,Australia,,22,kills_per_death,1.02,39.44
8611,es3tag,Denmark,NIP,26,kills_per_death,1.04,42.25
20090,Zyphon,Denmark,Copenhagen Flames,18,kills_per_death,1.04,42.25
16859,shokz,Estonia,Finest,24,kills_per_death,1.04,42.25
8570,GruBy,Poland,UNGENTIUM,27,kills_per_death,1.02,39.44
8350,desi,United States,,29,kills_per_death,1.01,38.03
9811,PlesseN,Sweden,Finest,24,kills_per_death,1.01,38.03
12810,SHOCK,Czech Republic,SINNERS,21,kills_per_death,1.04,42.25
12086,HUGHMUNGUS,Australia,Aftershock,22,kills_per_death,1.04,42.25
9896,b0RUP,Denmark,,22,kills_per_death,1.02,39.44
9766,hampus,Sweden,NIP,23,kills_per_death,1.01,38.03
10840,tatazin,Brazil,Los Grandes,28,kills_per_death,1.08,47.89
1045,Maikelele,Sweden,,31,kills_per_death,1.05,43.66
9261,Lekr0,Sweden,,29,kills_per_death,1.03,40.85
10470,mitch,United States,,25,kills_per_death,1.05,43.66
12004,clax,Russia,K23,20,kills_per_death,1.04,42.25
4373,EasTor,Spain,,28,kills_per_death,1.04,42.25
14684,jedqr,Poland,,23,kills_per_death,1.04,42.25
14929,JDC,Germany,MOUZ,22,kills_per_death,1.02,39.44
12094,1962,Argentina,Leviatan,26,kills_per_death,1.0,36.62
19114,Kylar,Poland,FLET,22,kills_per_death,1.03,40.85
9680,Noobster,Australia,,25,kills_per_death,1.02,39.44
15419,Viva,China,,22,kills_per_death,1.05,43.66
5386,byali,Poland,UNGENTIUM,28,kills_per_death,1.04,42.25
9416,obj,Portugal,Fourteen,26,kills_per_death,1.06,45.07
3183,spyleadeR,Bulgaria,FATE,32,kills_per_death,1.01,38.03
9911,kreaz,Sweden,Finest,24,kills_per_death,1.05,43.66
11205,stadodo,Portugal,FTW,25,kills_per_death,1.05,43.66
11701,mirbit,Germany,Nordavind,25,kills_per_death,1.06,45.07
17510,J0LZ,Canada,Strife,22,kills_per_death,1.02,39.44
7,Friis,Denmark,,33,kills_per_death,1.05,43.66
15096,grux,Sweden,Savage,22,kills_per_death,1.03,40.85
11064,dazzLe,United States,,26,kills_per_death,1.0,36.62
10186,ayaya,China,After,23,kills_per_death,1.01,38.03
2007,ap0c,Australia,Encore,34,kills_per_death,1.01,38.03
8242,reatz,Poland,,27,kills_per_death,1.03,40.85
16820,siuhy,Poland,MOUZ NXT,19,kills_per_death,1.01,38.03
8797,Stewie2K,United States,,24,kills_per_death,1.01,38.03
9410,kalinka,Lithuania,,28,kills_per_death,1.01,38.03
11538,Jinxx,Australia,,25,kills_per_death,1.04,42.25
7982,to1nou,Belgium,FiveG,27,kills_per_death,1.04,42.25
12876,DickStacy,Australia,,25,kills_per_death,1.03,40.85
8786,jR,Ukraine,Run or Die,28,kills_per_death,1.04,42.25
7980,DESPE,Turkey,,29,kills_per_death,1.04,42.25
4959,kioShiMa,France,,28,kills_per_death,1.05,43.66
13155,speed4k,Russia,FreeTON,26,kills_per_death,1.04,42.25
8522,FugLy,United States,,27,kills_per_death,1.03,40.85
8744,emagine,Australia,,31,kills_per_death,1.04,42.25
9069,Nifty,United States,,24,kills_per_death,1.02,39.44
16946,Polt,Russia,xDDDD,28,kills_per_death,1.05,43.66
12521,arT,Brazil,FURIA,26,kills_per_death,1.0,36.62
2826,MINISE,Poland,,28,kills_per_death,1.02,39.44
8727,waterfaLLZ,Russia,,27,kills_per_death,1.02,39.44
16723,Cabbi,Denmark,MASONIC,24,kills_per_death,0.99,35.21
11307,pounh,Lithuania,,25,kills_per_death,1.01,38.03
8413,Zero,Slovakia,SINNERS,23,kills_per_death,1.04,42.25
7383,zqkS,Brazil,Corinthians,30,kills_per_death,1.05,43.66
3669,innocent,Poland,Anonymo,28,kills_per_death,1.02,39.44
8517,Relyks,United States,,27,kills_per_death,1.01,38.03
10590,fenvicious,Russia,ASAP,27,kills_per_death,1.01,38.03
1883,glace,Denmark,,28,kills_per_death,1.04,42.25
11238,Oderus,United States,,23,kills_per_death,0.99,35.21
8724,1uke,Russia,,29,kills_per_death,1.02,39.44
11329,leo_drk,Brazil,00NATION,22,kills_per_death,1.0,36.62
483,Edward,Ukraine,Cossacks,34,kills_per_death,1.03,40.85
9245,Tsogoo,Mongolia,TheMongolz,28,kills_per_death,1.01,38.03
8347,hazed,United States,,33,kills_per_death,0.99,35.21
11574,xiaosaGe,China,Steel Helmet,32,kills_per_death,1.0,36.62
147,SIXER,France,Ambush,31,kills_per_death,1.05,43.66
11515,kenzor,Ukraine,GUESS,25,kills_per_death,1.01,38.03
14205,R0b3n,Latvia,Neon Rangers,20,kills_per_death,1.02,39.44
13240,Lack1,Kazakhstan,,22,kills_per_death,1.0,36.62
10764,cbbk,Thailand,,28,kills_per_death,1.02,39.44
10570,dzt,Brazil,,25,kills_per_death,1.01,38.03
9339,ImpressioN,Singapore,,26,kills_per_death,1.01,38.03
11654,almazer,Russia,Trident,23,kills_per_death,1.02,39.44
19738,Djoko,France,HEET,25,kills_per_death,1.0,36.62
5792,KILLDREAM,Portugal,,29,kills_per_death,1.0,36.62
10443,Basso,Denmark,,23,kills_per_death,1.03,40.85
10663,RoLEX,Thailand,,21,kills_per_death,1.0,36.62
4637,zeff,Korea,,33,kills_per_death,1.01,38.03
11922,ALLE,Brazil,,25,kills_per_death,1.01,38.03
9254,mopoz,Spain,Movistar Riders,25,kills_per_death,1.0,36.62
16415,supra,Estonia,Tokyo Revengers,20,kills_per_death,1.01,38.03
10397,cromen,Norway,,27,kills_per_death,1.01,38.03
973,SZPERO,Poland,,31,kills_per_death,1.02,39.44
7433,adreN,United States,Liquid,32,kills_per_death,1.03,40.85
7248,xseveN,Finland,HAVU,27,kills_per_death,1.02,39.44
14954,void,Australia,,21,kills_per_death,1.02,39.44
7527,pyth,Sweden,,28,kills_per_death,1.0,36.62
545,MODDII,Sweden,Astralis Talent,33,kills_per_death,1.02,39.44
13186,cam,United States,,24,kills_per_death,1.02,39.44
7369,peet,Poland,,31,kills_per_death,1.01,38.03
7687,nitr0,United States,Liquid,26,kills_per_death,1.02,39.44
11926,mds,Belarus,xDDDD,23,kills_per_death,1.02,39.44
10163,pecks,Australia,,25,kills_per_death,1.03,40.85
6904,STYKO,Slovakia,Apeks,26,kills_per_death,1.02,39.44
9298,truth,Norway,,25,kills_per_death,1.01,38.03
2161,Noktse,Argentina,Isurus,29,kills_per_death,1.02,39.44
9260,vice,United States,,26,kills_per_death,1.01,38.03
10463,Baaten,Sweden,,23,kills_per_death,1.0,36.62
9818,uli,Finland,KOVA,24,kills_per_death,1.02,39.44
630,MUTiRiS,Portugal,SAW,29,kills_per_death,1.01,38.03
9257,freddieb,Sweden,,28,kills_per_death,1.01,38.03
1915,SEMPHIS,Canada,Gaimin Gladiators,33,kills_per_death,1.0,36.62
7873,dephh,United Kingdom,,30,kills_per_death,0.98,33.8
16769,realz1n,Brazil,B4,27,kills_per_death,1.02,39.44
7808,freakazoid,United States,Mythic,29,kills_per_death,1.0,36.62
13157,Jerry,Russia,forZe,24,kills_per_death,1.01,38.03
18317,magixx,Russia,Spirit,19,kills_per_death,1.03,40.85
12083,YDNA,Australia,rewound,23,kills_per_death,1.01,38.03
7700,robiin,Sweden,,27,kills_per_death,1.0,36.62
12710,gMd,Canada,,21,kills_per_death,0.99,35.21
8184,ALEX,United Kingdom,fnatic,26,kills_per_death,0.98,33.8
338,markeloff,Ukraine,,34,kills_per_death,1.03,40.85
7296,Puls3,United Kingdom,Max&BigGarlicDips,28,kills_per_death,1.01,38.03
15204,Vegi,Poland,Anonymo,22,kills_per_death,0.99,35.21
12101,neptune,United States,,19,kills_per_death,1.0,36.62
5373,xelos,Sweden,Lemondogs,29,kills_per_death,1.0,36.62
9103,rbz,Australia,,28,kills_per_death,1.01,38.03
8396,BENDJI,Sweden,Deportivo,26,kills_per_death,1.01,38.03
19823,dukefissura,Kazakhstan,Unique,26,kills_per_death,0.98,33.8
9221,reversive,Argentina,Leviatan,30,kills_per_death,1.01,38.03
4726,jaxi,Romania,,28,kills_per_death,1.02,39.44
44,BARBARR,Sweden,,32,kills_per_death,1.0,36.62
12822,VINI,Brazil,Imperial,23,kills_per_death,1.0,36.62
19190,Liki,Australia,,23,kills_per_death,1.03,40.85
8324,morelz,Poland,Illuminar,28,kills_per_death,0.99,35.21
12781,k1to,Germany,BIG Academy,23,kills_per_death,0.99,35.21
9903,notaN,Denmark,MASONIC,22,kills_per_death,1.0,36.62
17553,pesadelo,Brazil,TeamOne,22,kills_per_death,0.98,33.8
16495,kory,Hungary,Sangal,24,kills_per_death,0.99,35.21
19232,JIaYm,Russia,,23,kills_per_death,0.97,32.39
339,ANGE1,Ukraine,,32,kills_per_death,0.98,33.8
10372,kaboose,United States,,22,kills_per_death,0.97,32.39
8726,facecrack,Russia,KJlACCHblE,28,kills_per_death,0.98,33.8
8125,Dimaoneshot,Russia,,27,kills_per_death,0.98,33.8
9130,Drone,United States,,24,kills_per_death,0.98,33.8
19733,DemQQ,Ukraine,B8,21,kills_per_death,1.0,36.62
2241,rmn,Portugal,SAW,30,kills_per_death,1.0,36.62
735,Dosia,Russia,,34,kills_per_death,1.01,38.03
12089,vanity,United States,,23,kills_per_death,1.01,38.03
9291,krii,Latvia,Wolsung,24,kills_per_death,1.0,36.62
10052,fitch,Kazakhstan,Golden Knights,30,kills_per_death,0.98,33.8
13093,DeathZz,Spain,Movistar Riders,26,kills_per_death,1.01,38.03
8875,gade,Denmark,BIG,27,kills_per_death,0.99,35.21
12102,djay,Canada,EG.PA,29,kills_per_death,1.0,36.62
7529,SAGGERTON,Finland,,26,kills_per_death,0.98,33.8
7965,larsen,Denmark,Tricked,25,kills_per_death,1.01,38.03
2799,bubble,Bulgaria,SKADE,30,kills_per_death,1.01,38.03
8871,Lukki,Denmark,,22,kills_per_death,1.0,36.62
17956,jabbi,Denmark,Heroic,19,kills_per_death,1.0,36.62
8082,AZR,Australia,,29,kills_per_death,0.99,35.21
12593,J1rah,Australia,,22,kills_per_death,1.0,36.62
13989,ryotzz,Brazil,,28,kills_per_death,0.98,33.8
8374,bodyy,France,HEET,25,kills_per_death,0.99,35.21
9482,NEKIZ,Brazil,paiN,26,kills_per_death,0.99,35.21
10436,sXe,Romania,KTRL,24,kills_per_death,0.99,35.21
19705,chop,United States,EG.CD,20,kills_per_death,0.99,35.21
284,JACKZ,France,G2,30,kills_per_death,0.99,35.21
8508,DAVEY,Canada,,26,kills_per_death,0.98,33.8
8327,Furlan,Poland,AGO,27,kills_per_death,0.98,33.8
13177,stellar,United States,,26,kills_per_death,1.0,36.62
884,Xizt,Sweden,Heroic,31,kills_per_death,1.02,39.44
12113,Jonji,Canada,EG.PA,22,kills_per_death,0.98,33.8
1485,RUBINO,Norway,,28,kills_per_death,0.99,35.21
334,AdreN,Kazakhstan,,32,kills_per_death,0.99,35.21
12088,ryann,United States,,21,kills_per_death,0.98,33.8
7412,gla1ve,Denmark,Astralis,27,kills_per_death,1.0,36.62
13992,Zix,Bulgaria,,23,kills_per_death,0.98,33.8
16947,Perfecto,Russia,Natus Vincere,22,kills_per_death,1.04,42.25
17937,isak,Sweden,GamerLegion,20,kills_per_death,1.0,36.62
8716,DeadFox,Hungary,,27,kills_per_death,1.0,36.62
17930,wiz,United States,EG.CD,21,kills_per_death,1.01,38.03
5045,zende,Sweden,,27,kills_per_death,1.0,36.62
11996,Daffu,Denmark,ECSTATIC,24,kills_per_death,1.01,38.03
7499,Spiidi,Germany,Sprout,26,kills_per_death,1.0,36.62
17936,bq,Sweden,X Gamer,20,kills_per_death,0.97,32.39
12872,apocdud,Australia,,23,kills_per_death,0.99,35.21
7438,anger,United States,,34,kills_per_death,0.98,33.8
11498,NickelBack,Russia,Entropiq,25,kills_per_death,1.0,36.62
14390,WOOD7,Brazil,,27,kills_per_death,1.03,40.85
9819,doto,Finland,HAVU,26,kills_per_death,0.98,33.8
9480,tifa,Brazil,,26,kills_per_death,0.98,33.8
10611,Fadey,South Africa,ATK,24,kills_per_death,0.96,30.99
19882,Norwi,Russia,forZe,21,kills_per_death,1.0,36.62
16529,Llamas,Australia,Control,22,kills_per_death,1.0,36.62
13170,kwezz,Denmark,Tricked,22,kills_per_death,0.99,35.21
9220,SHOOWTiME,Brazil,Corinthians,25,kills_per_death,0.98,33.8
8000,syken,Germany,,26,kills_per_death,0.97,32.39
8488,ZEDKO,Czech Republic,SINNERS,24,kills_per_death,0.99,35.21
11747,jnt,Brazil,Sharks,28,kills_per_death,1.01,38.03
10827,prt,Brazil,TeamOne,24,kills_per_death,0.99,35.21
17305,FinigaN,Russia,,23,kills_per_death,1.01,38.03
8917,niki1,Bulgaria,NeedDOCTOR,31,kills_per_death,0.98,33.8
9636,BURNRUOk,Australia,,26,kills_per_death,0.97,32.39
13148,Radifaction,Norway,Oilers,23,kills_per_death,0.98,33.8
555,BIT,Brazil,MIBR,32,kills_per_death,1.0,36.62
11840,Boombl4,Russia,Natus Vincere,23,kills_per_death,0.98,33.8
12244,Sergiz,Ukraine,Doge Soldiers,21,kills_per_death,1.01,38.03
5061,PERCY,Denmark,,28,kills_per_death,0.98,33.8
10697,blocker,Bulgaria,NeedDOCTOR,25,kills_per_death,0.97,32.39
8539,leman,Poland,AGO,25,kills_per_death,0.99,35.21
15569,Sapec,Sweden,EYEBALLERS,19,kills_per_death,0.96,30.99
7805,RUSH,United States,Evil Geniuses,28,kills_per_death,0.99,35.21
7169,RpK,France,,32,kills_per_death,0.98,33.8
18120,sinnopsyy,Kosovo,Bad News Eagles,27,kills_per_death,0.96,30.99
11217,SPELLAN,Bulgaria,BeyondPossible,24,kills_per_death,0.99,35.21
19015,Bymas,Lithuania,MOUZ,18,kills_per_death,1.01,38.03
9916,mono,Poland,,26,kills_per_death,1.0,36.62
13749,Queenix,Denmark,MASONIC,23,kills_per_death,0.99,35.21
10784,RuStY,Sweden,Into the Breach,24,kills_per_death,0.99,35.21
2898,raalz,Denmark,Sprout,27,kills_per_death,0.98,33.8
8368,jmqa,Russia,,25,kills_per_death,0.98,33.8
10192,DeStRoYeR,China,Invictus,28,kills_per_death,0.98,33.8
15117,Keoz,Belgium,Falcons,21,kills_per_death,0.96,30.99
3886,seb,United States,,31,kills_per_death,0.98,33.8
14055,propleh,Russia,Trident,25,kills_per_death,0.98,33.8
302,kUcheR,Russia,,33,kills_per_death,0.99,35.21
12129,stk,Thailand,LZ,25,kills_per_death,0.98,33.8
8446,ELUSIVE,South Africa,,29,kills_per_death,1.01,38.03
8321,oskarish,Poland,Anonymo,25,kills_per_death,0.98,33.8
7388,SOKER,Spain,Gravity 0,29,kills_per_death,0.96,30.99
17792,ice,Kazakhstan,AVANGAR,21,kills_per_death,0.97,32.39
6593,PKL,Brazil,paiN,28,kills_per_death,0.98,33.8
8569,DEVIL,France,UBITEAM,27,kills_per_death,0.97,32.39
3347,seized,Russia,ex-Singularity,27,kills_per_death,0.98,33.8
10666,MAIROLLS,Thailand,LZ,24,kills_per_death,0.98,33.8
7925,gabesson,Hungary,,32,kills_per_death,0.97,32.39
14957,Mayker,Australia,,23,kills_per_death,0.97,32.39
971,KHRN,Finland,,32,kills_per_death,0.98,33.8
11248,Leaf,Thailand,,28,kills_per_death,0.99,35.21
11891,phr,Poland,Illuminar,25,kills_per_death,0.98,33.8
8137,reltuC,United States,,33,kills_per_death,1.0,36.62
7716,chopper,Russia,Spirit,25,kills_per_death,0.98,33.8
11161,Drea3er,China,CatEvil,27,kills_per_death,0.95,29.58
7368,Hyper,Poland,,32,kills_per_death,0.99,35.21
9019,Surreal,United Kingdom,Endpoint,26,kills_per_death,0.97,32.39
11995,TMB,Denmark,ex-MAD Lions,20,kills_per_death,0.96,30.99
8566,LUCAS1,Brazil,,27,kills_per_death,0.97,32.39
14388,The eLiVe,Slovakia,Enterprise,23,kills_per_death,0.98,33.8
823,Maniac,Switzerland,,32,kills_per_death,0.97,32.39
303,starix,Ukraine,,34,kills_per_death,0.98,33.8
17918,nosraC,United States,Gaimin Gladiators,22,kills_per_death,0.96,30.99
7170,SmithZz,France,,33,kills_per_death,0.97,32.39
14221,kaper,Poland,GRAFICIARZE,26,kills_per_death,0.98,33.8
16921,nafany,Russia,Cloud9,21,kills_per_death,0.96,30.99
8598,Marek,Taiwan,YK,28,kills_per_death,0.97,32.39
15563,SADDYX,Finland,temp,21,kills_per_death,0.97,32.39
8150,maeVe,Denmark,,32,kills_per_death,0.98,33.8
329,Kairi,Spain,,34,kills_per_death,0.97,32.39
11460,Tommy,Singapore,,28,kills_per_death,0.95,29.58
8733,bodito,Hungary,ONYX,24,kills_per_death,0.95,29.58
17929,Walco,Canada,EG.CD,20,kills_per_death,0.95,29.58
8507,stanislaw,Canada,,28,kills_per_death,0.98,33.8
8453,SEMINTE,Romania,Nexus,25,kills_per_death,0.96,30.99
12490,expro,China,Lynn Vision,23,kills_per_death,0.97,32.39
3730,HOLMES,Serbia,iNation,30,kills_per_death,0.96,30.99
9545,xms,France,,25,kills_per_death,0.95,29.58
14359,w1nt3r,Kazakhstan,AVANGAR,24,kills_per_death,0.98,33.8
9053,Uber,Canada,,25,kills_per_death,0.96,30.99
9816,Aleksib,Finland,G2,25,kills_per_death,0.98,33.8
205,glow,Korea,,34,kills_per_death,0.98,33.8
8459,Kvik,Lithuania,,26,kills_per_death,0.95,29.58
16870,ProbLeM,Russia,,23,kills_per_death,0.97,32.39
10961,Kristou,Denmark,,20,kills_per_death,0.95,29.58
150,MAJ3R,Turkey,Eternal Fire,31,kills_per_death,0.97,32.39
11039,JazzPimp,United States,Gaimin Gladiators,25,kills_per_death,0.96,30.99
13042,LOGAN,France,,24,kills_per_death,0.97,32.39
5796,tiziaN,Germany,BIG,26,kills_per_death,0.97,32.39
11358,0i,China,Invictus,26,kills_per_death,0.95,29.58
10508,nbl,Argentina,Boca Juniors,25,kills_per_death,0.95,29.58
7414,smF,Denmark,DREAM,30,kills_per_death,0.97,32.39
11746,YJ,Brazil,,26,kills_per_death,0.99,35.21
3459,kinqie,Russia,FreeTON,30,kills_per_death,0.95,29.58
922,Snappi,Denmark,ENCE,32,kills_per_death,0.97,32.39
2148,tahsiN,Germany,,31,kills_per_death,0.94,28.17
15349,maNkz,Denmark,ECSTATIC,24,kills_per_death,0.96,30.99
11286,ponczek,Poland,Impression,27,kills_per_death,0.97,32.39
19038,PR1mE,Denmark,Tricked,21,kills_per_death,0.95,29.58
165,NEO,Poland,HONORIS,35,kills_per_death,0.96,30.99
14176,misutaaa,France,Vitality,19,kills_per_death,0.95,29.58
7511,denis,Germany,,27,kills_per_death,0.95,29.58
13179,RZU,United States,Brazen,22,kills_per_death,0.94,28.17
11199,beastik,Czech Republic,SINNERS,24,kills_per_death,0.95,29.58
7508,alexRr,Germany,,26,kills_per_death,0.93,26.76
15639,dezon,Sweden,Savage,24,kills_per_death,0.97,32.39
7958,dumz,Sweden,,26,kills_per_death,0.96,30.99
7148,friberg,Sweden,,30,kills_per_death,0.95,29.58
10563,caike,Brazil,,27,kills_per_death,0.96,30.99
161,TaZ,Poland,HONORIS,36,kills_per_death,0.96,30.99
7382,steel,Brazil,Case,28,kills_per_death,0.97,32.39
10404,Console,Denmark,,26,kills_per_death,0.95,29.58
10569,devoduvek,France,Ambush,27,kills_per_death,0.95,29.58
9660,CONNOR93,Canada,,28,kills_per_death,0.94,28.17
12590,soju_j,New Zealand,,24,kills_per_death,0.96,30.99
12161,KrizzeN,Kazakhstan,,22,kills_per_death,0.97,32.39
7942,dERZKIY,Belarus,SHIPACHI,26,kills_per_death,0.95,29.58
11287,darko,Poland,Impression,24,kills_per_death,0.95,29.58
14161,RAiLWAY,Russia,INDE IRAE,26,kills_per_death,0.93,26.76
16462,Grus,Norway,,24,kills_per_death,0.93,26.76
14311,H4RR3,Norway,777,25,kills_per_death,0.94,28.17
18697,oxygeN,Bulgaria,OG Academy,19,kills_per_death,0.95,29.58
8151,AcilioN,Denmark,Apeks,25,kills_per_death,0.95,29.58
11630,JT,South Africa,Complexity,23,kills_per_death,0.95,29.58
5440,flashie,Hungary,CLG Red,26,kills_per_death,0.95,29.58
7214,strux1,Germany,,31,kills_per_death,0.96,30.99
9325,arvid,Finland,temp,25,kills_per_death,0.94,28.17
10367,ecfN,Germany,,26,kills_per_death,0.94,28.17
8599,Karsa,China,,30,kills_per_death,0.96,30.99
7463,Inzta,Denmark,,29,kills_per_death,0.94,28.17
16412,rafftu,Bulgaria,BeyondPossible,22,kills_per_death,0.95,29.58
7943,uNdo,Belarus,VRTX,27,kills_per_death,0.95,29.58
9845,vSa,Canada,,28,kills_per_death,0.95,29.58
10762,Rock1nG,Bulgaria,allStars,25,kills_per_death,0.94,28.17
7147,Fifflaren,Sweden,,34,kills_per_death,0.99,35.21
3517,kzy,Germany,EPIC DUDES,32,kills_per_death,0.95,29.58
13976,boX,Belarus,Nemiga,27,kills_per_death,0.94,28.17
11278,TOAO,Poland,,25,kills_per_death,0.95,29.58
8752,SileNt,United States,,27,kills_per_death,0.93,26.76
1950,tonyblack,Russia,TAG,29,kills_per_death,0.95,29.58
15180,Twixie,Finland,KOVA,20,kills_per_death,0.94,28.17
8410,arch,Ukraine,,26,kills_per_death,0.94,28.17
14203,Shakezullah,United States,Bad News Bears,24,kills_per_death,0.97,32.39
8549,EXUS,Poland,UNGENTIUM,24,kills_per_death,0.93,26.76
2260,RIZZZ,Portugal,Panthers,29,kills_per_death,0.93,26.76
1889,LOMME,Denmark,,28,kills_per_death,0.95,29.58
15071,interz,Russia,Cloud9,21,kills_per_death,0.99,35.21
7166,Ex6TenZ,Belgium,,32,kills_per_death,0.96,30.99
7405,ub1que,Russia,,30,kills_per_death,0.94,28.17
12588,BRACE,Australia,VERTEX,22,kills_per_death,0.93,26.76
11492,Noisia,Australia,,26,kills_per_death,0.94,28.17
9857,ngiN,Turkey,,29,kills_per_death,0.96,30.99
2292,forget,China,,32,kills_per_death,0.91,23.94
